id,user_id,products,total,discounted_total,total_products,total_quantity,created_at,updated_at,order_id,products_json,product_count,total_quantity_from_products,order_value,discount_amount,avg_product_value,sk_order,_transformed_at,_pipeline_version
95,53,"[{'id': 66, 'price': 166.22, 'title': 'Product 66', 'total': 142.95, 'quantity': 1, 'discountedPrice': 142.95, 'discountPercentage': 14.000000000000002}, {'id': 99, 'price': 71.26, 'title': 'Product 99', 'total': 64.13, 'quantity': 1, 'discountedPrice': 64.13, 'discountPercentage': 10.0}, {'id': 25, 'price': 439.28, 'title': 'Product 25', 'total': 382.17, 'quantity': 1, 'discountedPrice': 382.17, 'discountPercentage': 13.0}]",589.25,559.79,3,3,2026-02-05 00:56:02.421482+00:00,2026-02-06 00:56:02.421482+00:00,95,"[{'id': 66, 'price': 166.22, 'title': 'Product 66', 'total': 142.95, 'quantity': 1, 'discountedPrice': 142.95, 'discountPercentage': 14.000000000000002}, {'id': 99, 'price': 71.26, 'title': 'Product 99', 'total': 64.13, 'quantity': 1, 'discountedPrice': 64.13, 'discountPercentage': 10.0}, {'id': 25, 'price': 439.28, 'title': 'Product 25', 'total': 382.17, 'quantity': 1, 'discountedPrice': 382.17, 'discountPercentage': 13.0}]",3,3,589.25,29.460000000000036,196.41666666666666,4337f3fc266e2cdc,2026-04-19T19:39:39.306863+00:00,1.0
81,20,"[{'id': 10, 'price': 64.49, 'title': 'Product 10', 'total': 150.91, 'quantity': 3, 'discountedPrice': 50.3, 'discountPercentage': 22.0}, {'id': 86, 'price': 99.17, 'title': 'Product 86', 'total': 261.81, 'quantity': 3, 'discountedPrice': 87.27, 'discountPercentage': 12.0}]",412.72,392.08,2,6,2026-02-06 00:56:02.420482+00:00,2026-02-06 06:56:02.420482+00:00,81,"[{'id': 10, 'price': 64.49, 'title': 'Product 10', 'total': 150.91, 'quantity': 3, 'discountedPrice': 50.3, 'discountPercentage': 22.0}, {'id': 86, 'price': 99.17, 'title': 'Product 86', 'total': 261.81, 'quantity': 3, 'discountedPrice': 87.27, 'discountPercentage': 12.0}]",2,6,412.72,20.640000000000043,206.36,e0e91ce1ebf163b9,2026-04-19T19:39:39.306863+00:00,1.0
58,28,"[{'id': 86, 'price': 479.17, 'title': 'Product 86', 'total': 814.59, 'quantity': 2, 'discountedPrice': 407.29, 'discountPercentage': 15.0}, {'id': 76, 'price': 249.87, 'title': 'Product 76', 'total': 592.19, 'quantity': 3, 'discountedPrice': 197.4, 'discountPercentage': 21.0}]",1406.78,1336.44,2,5,2026-02-07 00:56:02.419484+00:00,2026-02-07 06:56:02.419484+00:00,58,"[{'id': 86, 'price': 479.17, 'title': 'Product 86', 'total': 814.59, 'quantity': 2, 'discountedPrice': 407.29, 'discountPercentage': 15.0}, {'id': 76, 'price': 249.87, 'title': 'Product 76', 'total': 592.19, 'quantity': 3, 'discountedPrice': 197.4, 'discountPercentage': 21.0}]",2,5,1406.78,70.33999999999992,703.39,c130cece18936f82,2026-04-19T19:39:39.306863+00:00,1.0
44,43,"[{'id': 87, 'price': 476.38, 'title': 'Product 87', 'total': 1386.27, 'quantity': 3, 'discountedPrice': 462.09, 'discountPercentage': 3.0}, {'id': 19, 'price': 265.37, 'title': 'Product 19', 'total': 613.0, 'quantity': 3, 'discountedPrice': 204.33, 'discountPercentage': 23.0}, {'id': 99, 'price': 196.2, 'title': 'Product 99', 'total': 372.78, 'quantity': 2, 'discountedPrice': 186.39, 'discountPercentage': 5.0}, {'id': 62, 'price': 412.4, 'title': 'Product 62', 'total': 717.58, 'quantity': 2, 'discountedPrice': 358.79, 'discountPercentage': 13.0}]",3089.63,2935.15,4,10,2026-02-08 00:56:02.418484+00:00,2026-02-08 15:56:02.418484+00:00,44,"[{'id': 87, 'price': 476.38, 'title': 'Product 87', 'total': 1386.27, 'quantity': 3, 'discountedPrice': 462.09, 'discountPercentage': 3.0}, {'id': 19, 'price': 265.37, 'title': 'Product 19', 'total': 613.0, 'quantity': 3, 'discountedPrice': 204.33, 'discountPercentage': 23.0}, {'id': 99, 'price': 196.2, 'title': 'Product 99', 'total': 372.78, 'quantity': 2, 'discountedPrice': 186.39, 'discountPercentage': 5.0}, {'id': 62, 'price': 412.4, 'title': 'Product 62', 'total': 717.58, 'quantity': 2, 'discountedPrice': 358.79, 'discountPercentage': 13.0}]",4,10,3089.63,154.48000000000002,772.4075,931c2758bf755bbf,2026-04-19T19:39:39.306863+00:00,1.0
134,46,"[{'id': 33, 'price': 446.36, 'title': 'Product 33', 'total': 678.47, 'quantity': 2, 'discountedPrice': 339.23, 'discountPercentage': 24.0}]",678.47,644.55,1,2,2026-02-09 00:56:02.424484+00:00,2026-02-09 19:56:02.424484+00:00,134,"[{'id': 33, 'price': 446.36, 'title': 'Product 33', 'total': 678.47, 'quantity': 2, 'discountedPrice': 339.23, 'discountPercentage': 24.0}]",1,2,678.47,33.92000000000007,678.47,df799200ff5dc6db,2026-04-19T19:39:39.306863+00:00,1.0
173,45,"[{'id': 69, 'price': 351.03, 'title': 'Product 69', 'total': 821.41, 'quantity': 3, 'discountedPrice': 273.8, 'discountPercentage': 22.0}, {'id': 49, 'price': 145.62, 'title': 'Product 49', 'total': 282.5, 'quantity': 2, 'discountedPrice': 141.25, 'discountPercentage': 3.0}]",1103.91,1048.71,2,5,2026-02-10 00:56:02.427483+00:00,2026-02-10 17:56:02.427483+00:00,173,"[{'id': 69, 'price': 351.03, 'title': 'Product 69', 'total': 821.41, 'quantity': 3, 'discountedPrice': 273.8, 'discountPercentage': 22.0}, {'id': 49, 'price': 145.62, 'title': 'Product 49', 'total': 282.5, 'quantity': 2, 'discountedPrice': 141.25, 'discountPercentage': 3.0}]",2,5,1103.91,55.200000000000045,551.955,2d1869fc92c861e6,2026-04-19T19:39:39.306863+00:00,1.0
151,25,"[{'id': 47, 'price': 23.17, 'title': 'Product 47', 'total': 49.35, 'quantity': 3, 'discountedPrice': 16.45, 'discountPercentage': 28.999999999999996}, {'id': 67, 'price': 151.46, 'title': 'Product 67', 'total': 113.59, 'quantity': 1, 'discountedPrice': 113.59, 'discountPercentage': 25.0}]",162.94,154.79,2,4,2026-02-11 00:56:02.425482+00:00,2026-02-11 15:56:02.425482+00:00,151,"[{'id': 47, 'price': 23.17, 'title': 'Product 47', 'total': 49.35, 'quantity': 3, 'discountedPrice': 16.45, 'discountPercentage': 28.999999999999996}, {'id': 67, 'price': 151.46, 'title': 'Product 67', 'total': 113.59, 'quantity': 1, 'discountedPrice': 113.59, 'discountPercentage': 25.0}]",2,4,162.94,8.150000000000006,81.47,9191a14f2dffdf2c,2026-04-19T19:39:39.306863+00:00,1.0
55,76,"[{'id': 3, 'price': 488.77, 'title': 'Product 3', 'total': 1363.67, 'quantity': 3, 'discountedPrice': 454.56, 'discountPercentage': 7.000000000000001}, {'id': 90, 'price': 409.38, 'title': 'Product 90', 'total': 364.35, 'quantity': 1, 'discountedPrice': 364.35, 'discountPercentage': 11.0}]",1728.02,1641.62,2,4,2026-02-17 00:56:02.419484+00:00,2026-02-17 05:56:02.419484+00:00,55,"[{'id': 3, 'price': 488.77, 'title': 'Product 3', 'total': 1363.67, 'quantity': 3, 'discountedPrice': 454.56, 'discountPercentage': 7.000000000000001}, {'id': 90, 'price': 409.38, 'title': 'Product 90', 'total': 364.35, 'quantity': 1, 'discountedPrice': 364.35, 'discountPercentage': 11.0}]",2,4,1728.02,86.40000000000009,864.01,8f29625428fb426f,2026-04-19T19:39:39.306863+00:00,1.0
92,54,"[{'id': 91, 'price': 38.51, 'title': 'Product 91', 'total': 26.96, 'quantity': 1, 'discountedPrice': 26.96, 'discountPercentage': 30.0}, {'id': 43, 'price': 364.84, 'title': 'Product 43', 'total': 313.76, 'quantity': 1, 'discountedPrice': 313.76, 'discountPercentage': 14.000000000000002}, {'id': 45, 'price': 483.22, 'title': 'Product 45', 'total': 1087.25, 'quantity': 3, 'discountedPrice': 362.42, 'discountPercentage': 25.0}, {'id': 31, 'price': 99.72, 'title': 'Product 31', 'total': 95.73, 'quantity': 1, 'discountedPrice': 95.73, 'discountPercentage': 4.0}, {'id': 15, 'price': 445.04, 'title': 'Product 15', 'total': 1068.1, 'quantity': 3, 'discountedPrice': 356.03, 'discountPercentage': 20.0}]",2591.8,2462.21,5,9,2026-02-17 00:56:02.421482+00:00,2026-02-17 07:56:02.421482+00:00,92,"[{'id': 91, 'price': 38.51, 'title': 'Product 91', 'total': 26.96, 'quantity': 1, 'discountedPrice': 26.96, 'discountPercentage': 30.0}, {'id': 43, 'price': 364.84, 'title': 'Product 43', 'total': 313.76, 'quantity': 1, 'discountedPrice': 313.76, 'discountPercentage': 14.000000000000002}, {'id': 45, 'price': 483.22, 'title': 'Product 45', 'total': 1087.25, 'quantity': 3, 'discountedPrice': 362.42, 'discountPercentage': 25.0}, {'id': 31, 'price': 99.72, 'title': 'Product 31', 'total': 95.73, 'quantity': 1, 'discountedPrice': 95.73, 'discountPercentage': 4.0}, {'id': 15, 'price': 445.04, 'title': 'Product 15', 'total': 1068.1, 'quantity': 3, 'discountedPrice': 356.03, 'discountPercentage': 20.0}]",5,9,2591.8,129.59000000000015,518.36,f9c41869c6699cfe,2026-04-19T19:39:39.306863+00:00,1.0
52,88,"[{'id': 49, 'price': 277.38, 'title': 'Product 49', 'total': 510.38, 'quantity': 2, 'discountedPrice': 255.19, 'discountPercentage': 8.0}, {'id': 69, 'price': 28.1, 'title': 'Product 69', 'total': 60.7, 'quantity': 3, 'discountedPrice': 20.23, 'discountPercentage': 28.000000000000004}, {'id': 1, 'price': 120.74, 'title': 'Product 1', 'total': 212.5, 'quantity': 2, 'discountedPrice': 106.25, 'discountPercentage': 12.0}]",783.58,744.4,3,7,2026-02-20 00:56:02.418484+00:00,2026-02-20 11:56:02.418484+00:00,52,"[{'id': 49, 'price': 277.38, 'title': 'Product 49', 'total': 510.38, 'quantity': 2, 'discountedPrice': 255.19, 'discountPercentage': 8.0}, {'id': 69, 'price': 28.1, 'title': 'Product 69', 'total': 60.7, 'quantity': 3, 'discountedPrice': 20.23, 'discountPercentage': 28.000000000000004}, {'id': 1, 'price': 120.74, 'title': 'Product 1', 'total': 212.5, 'quantity': 2, 'discountedPrice': 106.25, 'discountPercentage': 12.0}]",3,7,783.58,39.180000000000064,261.1933333333333,20c76391dda4f3cb,2026-04-19T19:39:39.306863+00:00,1.0
82,81,"[{'id': 97, 'price': 239.61, 'title': 'Product 97', 'total': 232.42, 'quantity': 1, 'discountedPrice': 232.42, 'discountPercentage': 3.0}, {'id': 20, 'price': 117.87, 'title': 'Product 20', 'total': 265.21, 'quantity': 3, 'discountedPrice': 88.4, 'discountPercentage': 25.0}, {'id': 49, 'price': 171.37, 'title': 'Product 49', 'total': 250.2, 'quantity': 2, 'discountedPrice': 125.1, 'discountPercentage': 27.0}, {'id': 38, 'price': 243.81, 'title': 'Product 38', 'total': 399.85, 'quantity': 2, 'discountedPrice': 199.92, 'discountPercentage': 18.0}]",1147.68,1090.3,4,8,2026-02-21 00:56:02.420482+00:00,2026-02-21 04:56:02.420482+00:00,82,"[{'id': 97, 'price': 239.61, 'title': 'Product 97', 'total': 232.42, 'quantity': 1, 'discountedPrice': 232.42, 'discountPercentage': 3.0}, {'id': 20, 'price': 117.87, 'title': 'Product 20', 'total': 265.21, 'quantity': 3, 'discountedPrice': 88.4, 'discountPercentage': 25.0}, {'id': 49, 'price': 171.37, 'title': 'Product 49', 'total': 250.2, 'quantity': 2, 'discountedPrice': 125.1, 'discountPercentage': 27.0}, {'id': 38, 'price': 243.81, 'title': 'Product 38', 'total': 399.85, 'quantity': 2, 'discountedPrice': 199.92, 'discountPercentage': 18.0}]",4,8,1147.68,57.38000000000011,286.92,304644aca6afdae7,2026-04-19T19:39:39.306863+00:00,1.0
129,75,"[{'id': 93, 'price': 273.45, 'title': 'Product 93', 'total': 497.68, 'quantity': 2, 'discountedPrice': 248.84, 'discountPercentage': 9.0}, {'id': 58, 'price': 363.57, 'title': 'Product 58', 'total': 330.85, 'quantity': 1, 'discountedPrice': 330.85, 'discountPercentage': 9.0}, {'id': 15, 'price': 181.45, 'title': 'Product 15', 'total': 538.91, 'quantity': 3, 'discountedPrice': 179.64, 'discountPercentage': 1.0}, {'id': 13, 'price': 266.68, 'title': 'Product 13', 'total': 373.35, 'quantity': 2, 'discountedPrice': 186.68, 'discountPercentage': 30.0}, {'id': 3, 'price': 361.89, 'title': 'Product 3', 'total': 1009.67, 'quantity': 3, 'discountedPrice': 336.56, 'discountPercentage': 7.000000000000001}]",2750.46,2612.94,5,11,2026-02-24 00:56:02.423482+00:00,2026-02-24 00:56:02.423482+00:00,129,"[{'id': 93, 'price': 273.45, 'title': 'Product 93', 'total': 497.68, 'quantity': 2, 'discountedPrice': 248.84, 'discountPercentage': 9.0}, {'id': 58, 'price': 363.57, 'title': 'Product 58', 'total': 330.85, 'quantity': 1, 'discountedPrice': 330.85, 'discountPercentage': 9.0}, {'id': 15, 'price': 181.45, 'title': 'Product 15', 'total': 538.91, 'quantity': 3, 'discountedPrice': 179.64, 'discountPercentage': 1.0}, {'id': 13, 'price': 266.68, 'title': 'Product 13', 'total': 373.35, 'quantity': 2, 'discountedPrice': 186.68, 'discountPercentage': 30.0}, {'id': 3, 'price': 361.89, 'title': 'Product 3', 'total': 1009.67, 'quantity': 3, 'discountedPrice': 336.56, 'discountPercentage': 7.000000000000001}]",5,11,2750.46,137.51999999999998,550.092,0fa307a1e9ccbf4d,2026-04-19T19:39:39.306863+00:00,1.0
198,43,"[{'id': 53, 'price': 421.23, 'title': 'Product 53', 'total': 417.02, 'quantity': 1, 'discountedPrice': 417.02, 'discountPercentage': 1.0}, {'id': 44, 'price': 157.1, 'title': 'Product 44', 'total': 141.39, 'quantity': 1, 'discountedPrice': 141.39, 'discountPercentage': 10.0}]",558.41,530.49,2,2,2026-03-02 00:56:02.428484+00:00,2026-03-02 18:56:02.428484+00:00,198,"[{'id': 53, 'price': 421.23, 'title': 'Product 53', 'total': 417.02, 'quantity': 1, 'discountedPrice': 417.02, 'discountPercentage': 1.0}, {'id': 44, 'price': 157.1, 'title': 'Product 44', 'total': 141.39, 'quantity': 1, 'discountedPrice': 141.39, 'discountPercentage': 10.0}]",2,2,558.41,27.91999999999996,279.205,b37af753855064e6,2026-04-19T19:39:39.306863+00:00,1.0
199,81,"[{'id': 56, 'price': 266.39, 'title': 'Product 56', 'total': 516.8, 'quantity': 2, 'discountedPrice': 258.4, 'discountPercentage': 3.0}, {'id': 8, 'price': 296.41, 'title': 'Product 8', 'total': 420.9, 'quantity': 2, 'discountedPrice': 210.45, 'discountPercentage': 28.999999999999996}, {'id': 7, 'price': 198.04, 'title': 'Product 7', 'total': 158.43, 'quantity': 1, 'discountedPrice': 158.43, 'discountPercentage': 20.0}]",1096.13,1041.32,3,5,2026-03-03 00:56:02.428484+00:00,2026-03-03 21:56:02.428484+00:00,199,"[{'id': 56, 'price': 266.39, 'title': 'Product 56', 'total': 516.8, 'quantity': 2, 'discountedPrice': 258.4, 'discountPercentage': 3.0}, {'id': 8, 'price': 296.41, 'title': 'Product 8', 'total': 420.9, 'quantity': 2, 'discountedPrice': 210.45, 'discountPercentage': 28.999999999999996}, {'id': 7, 'price': 198.04, 'title': 'Product 7', 'total': 158.43, 'quantity': 1, 'discountedPrice': 158.43, 'discountPercentage': 20.0}]",3,5,1096.13,54.81000000000017,365.3766666666667,1228e445858fec15,2026-04-19T19:39:39.306863+00:00,1.0
135,28,"[{'id': 95, 'price': 204.42, 'title': 'Product 95', 'total': 181.93, 'quantity': 1, 'discountedPrice': 181.93, 'discountPercentage': 11.0}, {'id': 6, 'price': 247.98, 'title': 'Product 6', 'total': 406.69, 'quantity': 2, 'discountedPrice': 203.34, 'discountPercentage': 18.0}, {'id': 21, 'price': 282.44, 'title': 'Product 21', 'total': 502.74, 'quantity': 2, 'discountedPrice': 251.37, 'discountPercentage': 11.0}]",1091.36,1036.79,3,5,2026-03-07 00:56:02.424484+00:00,2026-03-07 15:56:02.424484+00:00,135,"[{'id': 95, 'price': 204.42, 'title': 'Product 95', 'total': 181.93, 'quantity': 1, 'discountedPrice': 181.93, 'discountPercentage': 11.0}, {'id': 6, 'price': 247.98, 'title': 'Product 6', 'total': 406.69, 'quantity': 2, 'discountedPrice': 203.34, 'discountPercentage': 18.0}, {'id': 21, 'price': 282.44, 'title': 'Product 21', 'total': 502.74, 'quantity': 2, 'discountedPrice': 251.37, 'discountPercentage': 11.0}]",3,5,1091.36,54.569999999999936,363.78666666666663,e95929275dc1d27f,2026-04-19T19:39:39.306863+00:00,1.0
27,60,"[{'id': 25, 'price': 256.45, 'title': 'Product 25', 'total': 394.93, 'quantity': 2, 'discountedPrice': 197.47, 'discountPercentage': 23.0}, {'id': 62, 'price': 104.08, 'title': 'Product 62', 'total': 156.12, 'quantity': 2, 'discountedPrice': 78.06, 'discountPercentage': 25.0}, {'id': 69, 'price': 499.41, 'title': 'Product 69', 'total': 1063.74, 'quantity': 3, 'discountedPrice': 354.58, 'discountPercentage': 28.999999999999996}]",1614.79,1534.05,3,7,2026-03-08 00:56:02.417483+00:00,2026-03-08 11:56:02.417483+00:00,27,"[{'id': 25, 'price': 256.45, 'title': 'Product 25', 'total': 394.93, 'quantity': 2, 'discountedPrice': 197.47, 'discountPercentage': 23.0}, {'id': 62, 'price': 104.08, 'title': 'Product 62', 'total': 156.12, 'quantity': 2, 'discountedPrice': 78.06, 'discountPercentage': 25.0}, {'id': 69, 'price': 499.41, 'title': 'Product 69', 'total': 1063.74, 'quantity': 3, 'discountedPrice': 354.58, 'discountPercentage': 28.999999999999996}]",3,7,1614.79,80.74000000000001,538.2633333333333,74b79154db38f67a,2026-04-19T19:39:39.306863+00:00,1.0
49,42,"[{'id': 3, 'price': 452.0, 'title': 'Product 3', 'total': 357.08, 'quantity': 1, 'discountedPrice': 357.08, 'discountPercentage': 21.0}, {'id': 15, 'price': 425.53, 'title': 'Product 15', 'total': 1123.4, 'quantity': 3, 'discountedPrice': 374.47, 'discountPercentage': 12.0}]",1480.48,1406.46,2,4,2026-03-09 00:56:02.418484+00:00,2026-03-09 12:56:02.418484+00:00,49,"[{'id': 3, 'price': 452.0, 'title': 'Product 3', 'total': 357.08, 'quantity': 1, 'discountedPrice': 357.08, 'discountPercentage': 21.0}, {'id': 15, 'price': 425.53, 'title': 'Product 15', 'total': 1123.4, 'quantity': 3, 'discountedPrice': 374.47, 'discountPercentage': 12.0}]",2,4,1480.48,74.01999999999998,740.24,cb7d02ad6f3480f5,2026-04-19T19:39:39.306863+00:00,1.0
133,85,"[{'id': 2, 'price': 482.68, 'title': 'Product 2', 'total': 1143.95, 'quantity': 3, 'discountedPrice': 381.32, 'discountPercentage': 21.0}, {'id': 40, 'price': 317.77, 'title': 'Product 40', 'total': 762.65, 'quantity': 3, 'discountedPrice': 254.22, 'discountPercentage': 20.0}]",1906.6,1811.27,2,6,2026-03-09 00:56:02.424484+00:00,2026-03-09 16:56:02.424484+00:00,133,"[{'id': 2, 'price': 482.68, 'title': 'Product 2', 'total': 1143.95, 'quantity': 3, 'discountedPrice': 381.32, 'discountPercentage': 21.0}, {'id': 40, 'price': 317.77, 'title': 'Product 40', 'total': 762.65, 'quantity': 3, 'discountedPrice': 254.22, 'discountPercentage': 20.0}]",2,6,1906.6,95.32999999999993,953.3,8f0d65e7e91a7d70,2026-04-19T19:39:39.306863+00:00,1.0
185,53,"[{'id': 56, 'price': 381.24, 'title': 'Product 56', 'total': 625.23, 'quantity': 2, 'discountedPrice': 312.62, 'discountPercentage': 18.0}, {'id': 8, 'price': 40.79, 'title': 'Product 8', 'total': 77.5, 'quantity': 2, 'discountedPrice': 38.75, 'discountPercentage': 5.0}, {'id': 35, 'price': 293.9, 'title': 'Product 35', 'total': 223.36, 'quantity': 1, 'discountedPrice': 223.36, 'discountPercentage': 24.0}, {'id': 99, 'price': 487.81, 'title': 'Product 99', 'total': 453.66, 'quantity': 1, 'discountedPrice': 453.66, 'discountPercentage': 7.000000000000001}, {'id': 63, 'price': 11.61, 'title': 'Product 63', 'total': 20.9, 'quantity': 2, 'discountedPrice': 10.45, 'discountPercentage': 10.0}]",1400.65,1330.62,5,8,2026-03-11 00:56:02.427483+00:00,2026-03-11 16:56:02.427483+00:00,185,"[{'id': 56, 'price': 381.24, 'title': 'Product 56', 'total': 625.23, 'quantity': 2, 'discountedPrice': 312.62, 'discountPercentage': 18.0}, {'id': 8, 'price': 40.79, 'title': 'Product 8', 'total': 77.5, 'quantity': 2, 'discountedPrice': 38.75, 'discountPercentage': 5.0}, {'id': 35, 'price': 293.9, 'title': 'Product 35', 'total': 223.36, 'quantity': 1, 'discountedPrice': 223.36, 'discountPercentage': 24.0}, {'id': 99, 'price': 487.81, 'title': 'Product 99', 'total': 453.66, 'quantity': 1, 'discountedPrice': 453.66, 'discountPercentage': 7.000000000000001}, {'id': 63, 'price': 11.61, 'title': 'Product 63', 'total': 20.9, 'quantity': 2, 'discountedPrice': 10.45, 'discountPercentage': 10.0}]",5,8,1400.65,70.0300000000002,280.13,43175cf18bdd64a8,2026-04-19T19:39:39.306863+00:00,1.0
62,11,"[{'id': 53, 'price': 408.29, 'title': 'Product 53', 'total': 645.1, 'quantity': 2, 'discountedPrice': 322.55, 'discountPercentage': 21.0}, {'id': 20, 'price': 251.25, 'title': 'Product 20', 'total': 198.49, 'quantity': 1, 'discountedPrice': 198.49, 'discountPercentage': 21.0}, {'id': 74, 'price': 185.58, 'title': 'Product 74', 'total': 439.82, 'quantity': 3, 'discountedPrice': 146.61, 'discountPercentage': 21.0}]",1283.41,1219.24,3,6,2026-03-15 00:56:02.419484+00:00,2026-03-16 00:56:02.419484+00:00,62,"[{'id': 53, 'price': 408.29, 'title': 'Product 53', 'total': 645.1, 'quantity': 2, 'discountedPrice': 322.55, 'discountPercentage': 21.0}, {'id': 20, 'price': 251.25, 'title': 'Product 20', 'total': 198.49, 'quantity': 1, 'discountedPrice': 198.49, 'discountPercentage': 21.0}, {'id': 74, 'price': 185.58, 'title': 'Product 74', 'total': 439.82, 'quantity': 3, 'discountedPrice': 146.61, 'discountPercentage': 21.0}]",3,6,1283.41,64.17000000000007,427.80333333333334,51f23d372b995d83,2026-04-19T19:39:39.306863+00:00,1.0
60,4,"[{'id': 53, 'price': 29.16, 'title': 'Product 53', 'total': 56.57, 'quantity': 2, 'discountedPrice': 28.29, 'discountPercentage': 3.0}]",56.57,53.74,1,2,2026-03-17 00:56:02.419484+00:00,2026-03-17 16:56:02.419484+00:00,60,"[{'id': 53, 'price': 29.16, 'title': 'Product 53', 'total': 56.57, 'quantity': 2, 'discountedPrice': 28.29, 'discountPercentage': 3.0}]",1,2,56.57,2.8299999999999983,56.57,03520428edeac48d,2026-04-19T19:39:39.306863+00:00,1.0
144,65,"[{'id': 58, 'price': 373.59, 'title': 'Product 58', 'total': 1008.69, 'quantity': 3, 'discountedPrice': 336.23, 'discountPercentage': 10.0}, {'id': 76, 'price': 377.36, 'title': 'Product 76', 'total': 309.44, 'quantity': 1, 'discountedPrice': 309.44, 'discountPercentage': 18.0}, {'id': 21, 'price': 177.88, 'title': 'Product 21', 'total': 133.41, 'quantity': 1, 'discountedPrice': 133.41, 'discountPercentage': 25.0}, {'id': 52, 'price': 226.95, 'title': 'Product 52', 'total': 215.6, 'quantity': 1, 'discountedPrice': 215.6, 'discountPercentage': 5.0}, {'id': 40, 'price': 79.71, 'title': 'Product 40', 'total': 62.17, 'quantity': 1, 'discountedPrice': 62.17, 'discountPercentage': 22.0}]",1729.31,1642.84,5,7,2026-03-17 00:56:02.425482+00:00,2026-03-17 20:56:02.425482+00:00,144,"[{'id': 58, 'price': 373.59, 'title': 'Product 58', 'total': 1008.69, 'quantity': 3, 'discountedPrice': 336.23, 'discountPercentage': 10.0}, {'id': 76, 'price': 377.36, 'title': 'Product 76', 'total': 309.44, 'quantity': 1, 'discountedPrice': 309.44, 'discountPercentage': 18.0}, {'id': 21, 'price': 177.88, 'title': 'Product 21', 'total': 133.41, 'quantity': 1, 'discountedPrice': 133.41, 'discountPercentage': 25.0}, {'id': 52, 'price': 226.95, 'title': 'Product 52', 'total': 215.6, 'quantity': 1, 'discountedPrice': 215.6, 'discountPercentage': 5.0}, {'id': 40, 'price': 79.71, 'title': 'Product 40', 'total': 62.17, 'quantity': 1, 'discountedPrice': 62.17, 'discountPercentage': 22.0}]",5,7,1729.31,86.47000000000003,345.86199999999997,ed33882997d3bfe9,2026-04-19T19:39:39.306863+00:00,1.0
80,80,"[{'id': 32, 'price': 21.32, 'title': 'Product 32', 'total': 17.48, 'quantity': 1, 'discountedPrice': 17.48, 'discountPercentage': 18.0}, {'id': 58, 'price': 149.81, 'title': 'Product 58', 'total': 113.86, 'quantity': 1, 'discountedPrice': 113.86, 'discountPercentage': 24.0}, {'id': 36, 'price': 322.28, 'title': 'Product 36', 'total': 783.14, 'quantity': 3, 'discountedPrice': 261.05, 'discountPercentage': 19.0}, {'id': 40, 'price': 331.8, 'title': 'Product 40', 'total': 846.09, 'quantity': 3, 'discountedPrice': 282.03, 'discountPercentage': 15.0}]",1760.57,1672.54,4,8,2026-03-18 00:56:02.420482+00:00,2026-03-18 19:56:02.420482+00:00,80,"[{'id': 32, 'price': 21.32, 'title': 'Product 32', 'total': 17.48, 'quantity': 1, 'discountedPrice': 17.48, 'discountPercentage': 18.0}, {'id': 58, 'price': 149.81, 'title': 'Product 58', 'total': 113.86, 'quantity': 1, 'discountedPrice': 113.86, 'discountPercentage': 24.0}, {'id': 36, 'price': 322.28, 'title': 'Product 36', 'total': 783.14, 'quantity': 3, 'discountedPrice': 261.05, 'discountPercentage': 19.0}, {'id': 40, 'price': 331.8, 'title': 'Product 40', 'total': 846.09, 'quantity': 3, 'discountedPrice': 282.03, 'discountPercentage': 15.0}]",4,8,1760.57,88.02999999999997,440.1425,1cb01cdd9b99df9e,2026-04-19T19:39:39.306863+00:00,1.0
187,17,"[{'id': 58, 'price': 326.54, 'title': 'Product 58', 'total': 594.3, 'quantity': 2, 'discountedPrice': 297.15, 'discountPercentage': 9.0}, {'id': 1, 'price': 183.55, 'title': 'Product 1', 'total': 133.99, 'quantity': 1, 'discountedPrice': 133.99, 'discountPercentage': 27.0}]",728.29,691.88,2,3,2026-03-19 00:56:02.428484+00:00,2026-03-19 05:56:02.428484+00:00,187,"[{'id': 58, 'price': 326.54, 'title': 'Product 58', 'total': 594.3, 'quantity': 2, 'discountedPrice': 297.15, 'discountPercentage': 9.0}, {'id': 1, 'price': 183.55, 'title': 'Product 1', 'total': 133.99, 'quantity': 1, 'discountedPrice': 133.99, 'discountPercentage': 27.0}]",2,3,728.29,36.40999999999997,364.145,26986f6c2175df52,2026-04-19T19:39:39.306863+00:00,1.0
68,76,"[{'id': 73, 'price': 36.05, 'title': 'Product 73', 'total': 69.22, 'quantity': 2, 'discountedPrice': 34.61, 'discountPercentage': 4.0}, {'id': 19, 'price': 89.39, 'title': 'Product 19', 'total': 246.72, 'quantity': 3, 'discountedPrice': 82.24, 'discountPercentage': 8.0}]",315.94,300.14,2,5,2026-03-22 00:56:02.419484+00:00,2026-03-22 23:56:02.419484+00:00,68,"[{'id': 73, 'price': 36.05, 'title': 'Product 73', 'total': 69.22, 'quantity': 2, 'discountedPrice': 34.61, 'discountPercentage': 4.0}, {'id': 19, 'price': 89.39, 'title': 'Product 19', 'total': 246.72, 'quantity': 3, 'discountedPrice': 82.24, 'discountPercentage': 8.0}]",2,5,315.94,15.800000000000011,157.97,3dc705fe2dcd2f7f,2026-04-19T19:39:39.306863+00:00,1.0
